sequencing_id	P122	P127	P13	P137	P153	P155	P157	P184	P190	P198	P20	P205	P211	P218	P225	P231	P237	P243	P249	P256	P26	P262	P33	P44	P5	P63	P75	P81	P84
group	FOS	FOS	FOS	FOS	FOS	FOS	FOS	FOS	FOS	Control	FOS	Control	Control	Control	Control	Control	Control	Control	Control	Control	FOS	Control	FOS	FOS	FOS	Control	Control	Control	Control
Choiromyces	0.402784638169833	0.0999854321225398	0	0	0.821820990951751	0	0	0	0	0.396932584374471	0	0	0	0	0.224169709023234	0	1.2159846040136	0.818190669517243	0	1.4796752768971	7.27711118091747	0	0	0.169913660072771	1.12988337004889	0	0	0	6.52854511582692
Ornithinimicrobium	0	0	0.113925137969038	1.39209263541233	0	0	1.9979888814773	0	2.16352342771344	0.396932584374471	0	0.187117800198233	1.70390319921457	0	0.112084854511617	0	0.337773501114889	0	0	0.707670784602962	13.3413704983487	0	0	0	0.903906696039115	0.453132094349352	0.357362507455475	0	0.210598229542804
unclassified_Pseudonocardiales	0	0	0.113925137969038	0	1.84909722964144	0	2.42612935607958	0	2.16352342771344	1.19079775312341	0	0.935589000991163	8.17873535622993	0	0.112084854511617	0	1.28353930423658	0.272730223172414	0	0.514669661529427	15.7670742253212	0.126982417760472	0	0	1.35586004405867	0	0.714725014910951	0	0.210598229542804
Thielaviopsis	0.805569276339665	0.299956296367619	0	4.17627790623699	7.39638891856576	0	1.85527538994321	0	0	0.595398876561706	2.68580301313526	1.1227068011894	0.908748372914437	0	0.78459398158132	1.28362075527475	2.16175040713529	3.45458282685058	0	3.34535279994128	24.2570372697249	0.825385715443068	0	0	4.06758013217602	2.71879256609611	0.357362507455475	0.915877561824025	6.10734865674131
Pleurotus	0.805569276339665	1.69975234608318	0.227850275938077	0	2.26000772511731	0.236431883501499	3.28241030528414	0.252943311609719	4.32704685542687	9.92331460936177	6.54664484451719	1.1227068011894	1.59030965260026	0	3.81088505339498	0.25672415105495	1.68886750557445	2.00002163659771	0.677164522538067	3.2810190922501	64.281148764771	0.126982417760472	0.382306693310895	0	7.00527689430314	0	0	1.83175512364805	0
Saprospira	0	0.19997086424508	0	0	0.205455247737938	0	0.285426983068186	0	0	0	0	0.187117800198233	0.227187093228609	0	0	0	0	0	0	0.514669661529427	0	0.063491208880236	0.191153346655447	0.169913660072771	0	0.906264188698704	0.357362507455475	0	0
Fretibacterium	0	0	0.113925137969038	19.4892968957726	0	0	5.56582616982963	1.77060318126803	6.49057028314031	0.198466292187235	0.335725376641907	0.187117800198233	5.45249023748662	0	0	0	0.270218800891911	0	0.225721507512689	1.73701010766182	3.63855559045874	0	0	0	8.36113693836181	0	0	0	0.631794688628412
Daldinia	0	0.399941728490159	0.341775413907115	0	0	0	0.428140474602279	0	0	0.396932584374471	5.37160602627051	0	0.227187093228609	0	0	0	0	0.636370520735633	0	0.38600224614707	4.85140745394498	0.063491208880236	0	0	2.93769676212712	0.453132094349352	0	0	0
Arachidicoccus	0.134261546056611	0.19997086424508	0	1.39209263541233	0.616365743213813	0	1.14170793227274	0	0	0	0	0	0.113593546614305	0	0.112084854511617	0.128362075527475	0.270218800891911	0.363640297563219	0.225721507512689	1.54400898458828	0	0.063491208880236	0	0	0.338965011014668	0.906264188698704	2.50153755218833	0	0
Thiolapillus	0	0	0	0	0.410910495475875	0	0	0	0	0	0	0.187117800198233	0	0	0.112084854511617	0	0.0675547002229778	0.0909100743908048	0	0.321668538455892	0	0	0	0	1.12988337004889	0	0	0	0.210598229542804
Bilophila	0	38.5943767993003	0.569625689845192	0	0.205455247737938	0	21.549737221648	0	0	0.595398876561706	7.55382097444291	8.046065408524	0.340780639842914	6.26930423261626	4.70756388948792	0.25672415105495	2.97240680981102	0.636370520735633	0.225721507512689	23417.4695995889	4358.98959736957	10.9839791362808	11.8515074926377	0	170.725377214388	5.43758513219223	0	6.41114293276818	0
Balneicella	0.268523092113222	0.0999854321225398	0	0	0	0.236431883501499	0	0.252943311609719	0	0.198466292187235	0.167862688320953	0	0.113593546614305	0	0.336254563534851	1.28362075527475	0.270218800891911	0.636370520735633	1.35432904507613	0.128667415382357	0	0.190473626640708	0.191153346655447	0	0	0.906264188698704	1.07208752236643	0	0
Chishuiella	0	0.0999854321225398	0	1.39209263541233	0	0	0	0	0	0.198466292187235	0	3.92947380416288	0	0	3.02629107181366	0	0	0.0909100743908048	0	0.128667415382357	7.27711118091747	0	0	1.35930928058216	0.112988337004889	0	0.714725014910951	0	0
Senegalimassilia	0	1.59976691396064	0	0	0	0	0	0	0	0	0	0.187117800198233	0.113593546614305	0	0	0	0.810656402675734	0	0	52.5606391836927	1.21285186348625	14.7299604602148	0.191153346655447	0	62.4825503637038	0	0	0	0
Propionicicella	0	0.0999854321225398	0	0	0	0	0	0	0	0	0	0	2.04468383905748	0	0	0	0	0.0909100743908048	0	0.257334830764714	1.21285186348625	0	0	0	0.112988337004889	0	0	0	0
Candidatus_Homeothermus	0.805569276339665	8.39877629829334	0.113925137969038	0	0.205455247737938	0	0	0	0	3.17546067499577	0.167862688320953	2.80676700297349	1.02234191952874	0	0	0	4.79638371583142	1.72729141342529	32.7296185893399	1.15800673844121	3.63855559045874	4.25391099497581	1.91153346655447	1.52922294065494	8.36113693836181	0	0	0	0.210598229542804
Aquiflexum	0.134261546056611	0	0	0	0.205455247737938	0	0	0	0	0.198466292187235	0	0	0	0	0	0	0.337773501114889	0.272730223172414	0.677164522538067	0.836338199985319	1.21285186348625	0.190473626640708	0	0	0	0.453132094349352	0	0	0
Dongia	0	0.299956296367619	0	1.39209263541233	0	0	0	0	0	0	0	0	2.83983866535761	0	0	0	0	0	0	0.193001123073535	2.42570372697249	0	0	0	0.112988337004889	0	0	2.74763268547208	0
Culturomica	0.671307730283054	5.69916963098477	0	0	28.5582794355733	0.236431883501499	0.285426983068186	1.77060318126803	0	6.74785393436601	0	2.43253140257702	17.15262553876	0	0.112084854511617	11.6809488730002	2.70218800891911	0.818190669517243	318.718768607917	39.2435616916188	0	96.2526726624378	3.44076023979805	0	0.225976674009779	0	0.357362507455475	0	0.210598229542804
Vanrija	0.134261546056611	0	0.341775413907115	0	0.205455247737938	0	0	0	0	0	0	0.561353400594698	3.97577413150066	0	0.336254563534851	0	0.743101702452756	0.18182014878161	0	0.772004492294141	7.27711118091747	0.253964835520944	0	0	0.338965011014668	0	0	0	1.47418760679963
Sporichthya	0	0	0	1.39209263541233	0	0.472863767002999	0	0	0	0	0	0.187117800198233	0.795154826300132	0	0	0	0	0	0.225721507512689	0.0643337076911784	3.63855559045874	0	0	0	0.790918359034225	0	0	0	0
Tidjanibacter	2.81949246718883	5.29922790249461	0	0	0.616365743213813	0.236431883501499	0	0.505886623219437	0	0.198466292187235	3.35725376641907	5.98776960634344	53.6161540019518	0	1.00876369060455	0	4.66127431538547	1.00001081829885	0.902886030050756	17.8847707381476	0	1.26982417760472	1.33807342658813	0	0.564941685024447	0	0	0	0.631794688628412
Muribaculum	0.134261546056611	37.79449334232	0	0	0.205455247737938	0	0	0.252943311609719	0	0.396932584374471	7.218095597801	0.187117800198233	6.36123861040106	0	0	0.25672415105495	2.83729740936507	3.727313050023	787.090896696746	7.72004492294141	3.63855559045874	14.7299604602148	0.191153346655447	0.169913660072771	0.225976674009779	0.453132094349352	0	0	0.210598229542804
Desulfatitalea	0	0	0	0	1.23273148642763	0	2.42612935607958	1.26471655804859	0	0	5.0358806496286	0.187117800198233	0.113593546614305	0	0	0.128362075527475	1.28353930423658	0	0	2.31601347688242	0	0	0	0	3.27666177314179	0	0	0	0.210598229542804
unclassified_Pseudomonadaceae	0.134261546056611	0	0	0	0	0	1.14170793227274	0	0	0.595398876561706	0	0.374235600396465	0.113593546614305	0	0.336254563534851	0	1.95908630646636	0.0909100743908048	0	4.31035841530895	2.42570372697249	0.126982417760472	0	0	1.58183671806845	0.453132094349352	0.357362507455475	0	0
unclassified_Mimiviridae	0	0	0	0	0	0	2.28341586454549	0	0	0	4.02870451970288	0	0.227187093228609	0	0.336254563534851	0	1.41864870468253	0.18182014878161	0	0.772004492294141	0	0	0	0	1.24287170705378	0	0	0.915877561824025	0.210598229542804
Mucinivorans	0.939830822396276	0.899868889102858	0	0	0.205455247737938	0.236431883501499	0	0.758829934829156	0	2.38159550624683	2.01435225985144	5.42641620574875	7.72436116977271	0	0.672509127069703	6.80319000295618	1.28353930423658	2.27275185977012	4.51443015025378	1.4796752768971	1.21285186348625	5.01580550153865	2.48499350652081	0.169913660072771	0.225976674009779	0	0	0	0.210598229542804
unclassified_Archaea_(miscellaneous)	0	0.999854321225398	0.455700551876153	2.78418527082466	0	0.236431883501499	4.85225871215916	0	0	0	4.86801796130765	0	2.61265157212901	0	0.336254563534851	1.15525867974728	0.202664100668933	4.54550371954024	0	0.450335953838249	4.85140745394498	0	0	0	6.77930022029336	0	0	0	0
Didymobotryum	0	0	0.797475965783268	0	0	0	1.71256189840912	0	0	0	0.167862688320953	0	0.113593546614305	0	0	0	0.743101702452756	0.272730223172414	0.677164522538067	1.02933932305885	3.63855559045874	0	0.573460039966342	0	2.03379006608801	0	0	0	0.210598229542804
unclassified_Acidimicrobiales	0	0	0	0	1.23273148642763	0	0	0	0	0.198466292187235	0	0	0.340780639842914	0	0.112084854511617	0	0	0.272730223172414	0	0.257334830764714	0	0.063491208880236	0	0	0.112988337004889	0	0	0	0
Arhodomonas	0	0.299956296367619	0	0	0	0	2.99698332221595	0	0	0.396932584374471	0	0	0.795154826300132	0	0	0	0.675547002229778	0	0.225721507512689	0.128667415382357	1.21285186348625	0.444438462161652	0	0	1.35586004405867	0	0	0	0
Jonquetella	0	0	0	0	0.205455247737938	0	0	0	10.8176171385672	0.198466292187235	0	0	1.02234191952874	0	0	0	0.0675547002229778	0.0909100743908048	0	0.38600224614707	0	0.126982417760472	0	0	0.225976674009779	0	0.714725014910951	0	0
Ammonifex	0.134261546056611	0	0	0	0	0	0	0	0	0	0	0	2.15827738567179	0	0	0	0.0675547002229778	0	0	0	0	0	0	0	0.790918359034225	0.906264188698704	0	0	0
Tabrizicola	0	0	0	0	0.205455247737938	0	1.9979888814773	0	0	0	0	0	0	0	0	0	0	0	0	0.900671907676497	1.21285186348625	0	0	0	0.790918359034225	0	0	0.915877561824025	0
unclassified_Neisseriales	0	0.0999854321225398	0	2.78418527082466	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363640297563219	0	0	6.06425931743123	0	0	0	0.225976674009779	0.453132094349352	0.357362507455475	0	0.210598229542804
Halomicrobium	0	0.0999854321225398	0	0	0	0	0	0	0	0.396932584374471	0	0.187117800198233	0.113593546614305	0	0	0	0.0675547002229778	0	0	0.450335953838249	1.21285186348625	0	0	0	0.338965011014668	0	0	0	0
unclassified_Jonesiaceae	0	0	0	0	12.3273148642763	0	0.142713491534093	0	0	0.396932584374471	0	0.74847120079293	0	0	0	0	0	0	0	0.193001123073535	0	0	0	0	0	0	0	0	0
Marinactinospora	0	0	0	0	0.410910495475875	0	0	0	0	0.198466292187235	0	0	0.113593546614305	0	0	0	1.14842990379062	0	0	2.3803471845736	2.42570372697249	0	0	0	0.451953348019557	0	0	0.915877561824025	0
Aurantimicrobium	0	0	0.569625689845192	2.78418527082466	0.205455247737938	0	0	0.252943311609719	0	0	0	0	0	0	0	0	0.270218800891911	0.0909100743908048	0	0.772004492294141	19.4056298157799	0	0	0	0.112988337004889	1.81252837739741	1.07208752236643	0	0
Thermosynechococcus	0.134261546056611	0.499927160612699	0	0	0	0	0.998994440738651	0	0	0.793865168748942	0.167862688320953	0	0.113593546614305	0	0	0	0	0.0909100743908048	0.225721507512689	0.900671907676497	1.21285186348625	0	0	0	0.338965011014668	0.453132094349352	0.357362507455475	0.915877561824025	0.210598229542804
Sedimentisphaera	0	0.0999854321225398	0	0	0	0	0.428140474602279	0	0	0.198466292187235	0	0	0	0	0.448339418046469	0	0	0.0909100743908048	0	0.0643337076911784	0	0	0	0	2.37275507710268	1.35939628304806	0.357362507455475	0	0
Roseiarcus	0	0	0	0	0.205455247737938	0	0	0	0	0	0	0.374235600396465	0.908748372914437	0	0.112084854511617	0	1.89153160624338	0.363640297563219	0	1.41534156920592	27.8955928601837	0.063491208880236	0	0	3.27666177314179	0	0.714725014910951	6.41114293276818	0
Zobellella	0	0.0999854321225398	0	1.39209263541233	0	0	2.42612935607958	0	0	0.198466292187235	0	1.49694240158586	1.93109029244318	0	3.2504607808369	0	1.48620340490551	0	0.225721507512689	1.99434493842653	2.42570372697249	0.063491208880236	0	0	1.92080172908312	0.453132094349352	0.357362507455475	0	0.210598229542804
Pigmentiphaga	0	0.19997086424508	0	0	0.616365743213813	0	0.142713491534093	0	0	0.198466292187235	0	1.30982460138763	0.227187093228609	0	0	0	1.35109400445956	0.0909100743908048	0	2.44468089226478	2.42570372697249	0.190473626640708	0	0	1.24287170705378	0.453132094349352	0	0	0.210598229542804
Chrysiogenes	0	0.0999854321225398	0	0	0.205455247737938	0	0	0	2.16352342771344	0.198466292187235	0.167862688320953	0	0.113593546614305	0	0.112084854511617	0	0.202664100668933	0	0	0.128667415382357	0	0	0	0	0.451953348019557	0	0	0	0.210598229542804
Arthonia	0	0.19997086424508	0.113925137969038	1.39209263541233	0	0	2.71155633914777	0	0	0.198466292187235	0	0.374235600396465	0.113593546614305	0	0.112084854511617	0	0.202664100668933	3.00003245489656	0.225721507512689	0.321668538455892	1.21285186348625	0	0	0	0	0	0	0	0
unclassified_Caulobacterales	0.134261546056611	0.19997086424508	0	0	0	0	0	0	0	0	0.167862688320953	0	5.56608378410092	0	0.224169709023234	0.128362075527475	2.29685980758124	0	0	1.80134381535299	16.9799260888074	0.190473626640708	0	0	3.1636734361369	0.453132094349352	0	1.83175512364805	0
Terasakiispira	0	0	0	1.39209263541233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21285186348625	0	0	0	0.225976674009779	0	0	0	0
Xinfangfangia	0	0	0	0	0	0	3.28241030528414	0	0	0	0.335725376641907	0	4.08936767811497	0	0	0.385086226582425	0	0	0.225721507512689	0.128667415382357	0	0	3.82306693310894	0	2.03379006608801	0	0	0.915877561824025	0
Rhodopila	0	0	0.113925137969038	1.39209263541233	0.205455247737938	0	0.142713491534093	0	0	0	0	0	0.681561279685828	0	0.112084854511617	0	0.202664100668933	0.0909100743908048	0	0.38600224614707	9.70281490788997	0.253964835520944	0	0	2.82470842512223	0	0.357362507455475	4.57938780912013	0
Sparassis	0	0.0999854321225398	0	0	0.205455247737938	0	0.428140474602279	0	0	0	0	0.187117800198233	0	0	0.672509127069703	0.641810377637375	0.6079923020068	0	0	3.21668538455892	2.42570372697249	0.063491208880236	0	0	0	0	0	0	0
Hylemonella	0	0	0	1.39209263541233	0.410910495475875	0	0	0	0	0	0	3.18100260336995	0.681561279685828	0	0	0.128362075527475	0.0675547002229778	0	0.451443015025378	2.3803471845736	9.70281490788997	0.063491208880236	0	0	0.225976674009779	0	0.357362507455475	0	0
unclassified_Methanobacteriaceae	0	0	0.113925137969038	0	0	0	0.142713491534093	0	0	0	0	0.74847120079293	0.340780639842914	0	1.56918796316264	0	0.270218800891911	0	0	1.86567752304417	0	0	0	0	0	0	0	0	0
Leucobacter	0	0	0.227850275938077	0	0	0.709295650504498	0.142713491534093	0.758829934829156	0	0.396932584374471	0	5.42641620574875	5.45249023748662	0	0	0.898534528692326	0.945765803121689	0.363640297563219	0.902886030050756	2.57334830764714	19.4056298157799	0.063491208880236	0	0	7.68320691633248	0	0	1.83175512364805	0.210598229542804
Peniophora	0	0	0	0	0.205455247737938	0	0.570853966136372	0	0	0	1.51076419488858	0.374235600396465	0.340780639842914	0	0	0	0	0.363640297563219	0	1.35100786151475	1.21285186348625	0.126982417760472	0	0	0.564941685024447	0	0	0	0
Corticibacter	0	0	0	0	3.08182871606907	0	0.856280949204558	0	0	0	0	1.30982460138763	1.81749674582887	0	0	0	0.878211102898711	0	0	0.38600224614707	1.21285186348625	0.063491208880236	0	0	0.564941685024447	0.453132094349352	0	0	0
Prosthecomicrobium	0	0	0	0	0.410910495475875	0	0.285426983068186	0	0	0	0	0.374235600396465	2.15827738567179	0	0.112084854511617	0	0.743101702452756	0.18182014878161	0	0.38600224614707	15.7670742253212	0	0	0	0.790918359034225	0	0	1.83175512364805	0
Silvibacterium	0	0	0	0	0	0	1.71256189840912	0	0	0.198466292187235	0.167862688320953	2.99388480317172	1.59030965260026	0	0	0	0.405328201337867	0	0	0.257334830764714	0	0	0	0	1.58183671806845	0	0	0	0
Fuerstia	0	0.19997086424508	0	0	0.205455247737938	0	0.142713491534093	0	0	0	0	0.187117800198233	0	0	0	0	0.135109400445956	0.0909100743908048	0	0	1.21285186348625	0.126982417760472	0	0	0	0.453132094349352	0	0.915877561824025	0
unclassified_Crenarchaeota_(miscellaneous)	0	0	0	0	0.205455247737938	0	0	0	0	0	0	0	0.567967733071523	0	0	0	0	0	0	0	0	0.063491208880236	0.191153346655447	0	0.112988337004889	0	0	0	0
Dendrosporobacter	0.134261546056611	0.19997086424508	0.113925137969038	0	0	0	0.570853966136372	0.252943311609719	0	0.198466292187235	0.167862688320953	1.30982460138763	0.113593546614305	0	0.224169709023234	0	0	0.363640297563219	0	1.73701010766182	1.21285186348625	0.253964835520944	0	0	1.58183671806845	1.35939628304806	1.07208752236643	0	0
Dermabacter	0.134261546056611	1.19982518547048	0.113925137969038	1.39209263541233	0.410910495475875	0	2.99698332221595	0	58.4151325482628	0.992331460936177	0	2.24541360237879	1.59030965260026	0	0.112084854511617	0	0	0	0	0.0643337076911784	7.27711118091747	0	0	0.169913660072771	2.37275507710268	368.396392706023	0.357362507455475	0.915877561824025	0
Stachybotrys	0	0	1.36710165562846	0	0	0	0.713567457670465	0.758829934829156	0	0.198466292187235	0	0.74847120079293	0.454374186457218	0	0	0.25672415105495	6.55280592162885	0.0909100743908048	0	1.54400898458828	15.7670742253212	0.063491208880236	0	0.849568300363853	1.80781339207823	0.453132094349352	1.07208752236643	4.57938780912013	0
Methanocorpusculum	0	0	0	0	0.205455247737938	0	0.142713491534093	0	0	0	0	0.187117800198233	0	0	0	0	1.2159846040136	0	0	0.514669661529427	0	0	0	0	0.112988337004889	0	0	0	0
Macrolepiota	0.402784638169833	1.09983975334794	0	0	0	0	0.285426983068186	0.758829934829156	0	0.198466292187235	0	0	0	0	0	0	0.0675547002229778	0	0	1.41534156920592	0	0	0	0	0	0	0.357362507455475	0	0
Candidatus_Harrisonbacteria	0	0.0999854321225398	0	0	0	0	0	0	0	0.595398876561706	0	0.374235600396465	0	0	0	0	0.202664100668933	0.727280595126438	0	0	0	0.063491208880236	0	0	0.564941685024447	1.81252837739741	0.714725014910951	0	0
Magnusiomyces	0	0.299956296367619	3.41775413907115	0	0.205455247737938	0	1.28442142380684	0.758829934829156	0	0	0	0	0.795154826300132	0	0.336254563534851	0	3.10751621025698	0.18182014878161	0	2.18734606150007	8.48996304440372	0.063491208880236	0	0	0.451953348019557	0.453132094349352	0	0.915877561824025	0
Halonotius	0	0.0999854321225398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135109400445956	0.0909100743908048	0	0	1.21285186348625	0	0	0	1.80781339207823	0	0	0	0
Truepera	0.134261546056611	0.0999854321225398	0	0	0	0	0	0	0	0	0	0.561353400594698	3.86218058488636	0	2.80212136279043	0	0.270218800891911	0	0	1.02933932305885	0	0.063491208880236	0	0	0.564941685024447	0	0.357362507455475	0	0
Dehalobacterium	0	0.0999854321225398	0	0	0	0	1.71256189840912	0	0	0.992331460936177	1.00717612992572	1.68406020178409	0	0	4.14713961692983	0.128362075527475	0.135109400445956	1.45456119025288	0.225721507512689	1.4796752768971	0	0.126982417760472	0	0.169913660072771	5.76240518724936	0.906264188698704	0	0	0
unclassified_Fibrobacteres	0.134261546056611	0.699898024857778	0	1.39209263541233	1.02727623868969	0	2.56884284761367	0	0	0.198466292187235	0	0.374235600396465	0.681561279685828	0	0.896678836092937	0	0.0675547002229778	0.18182014878161	0	4.31035841530895	2.42570372697249	0	0	0	3.50263844715157	0.453132094349352	0.357362507455475	0	0
Desulfofustis	0.134261546056611	0.0999854321225398	0	0	0.410910495475875	0	0.285426983068186	0	2.16352342771344	0.198466292187235	0.50358806496286	0.187117800198233	0.113593546614305	0	0	2.0537932084396	0	0.454550371954024	0	0.579003369220606	0	0.063491208880236	0	0	3.38965011014668	0.906264188698704	0.357362507455475	0	0
Puccinia	19.1994010860953	110.483902495406	40.8991245308848	4192.98301786194	0.410910495475875	1.891455068012	2.99698332221595	5.81769616702353	2.16352342771344	2.38159550624683	7.55382097444291	2.24541360237879	258.766099187386	2.08976807753875	3.69880019888337	3.33741396371435	0.337773501114889	2.54548208294253	1.12860753756344	3.47402021532363	33.9598521776149	3.11106923513157	1.33807342658813	1.52922294065494	9.4910203084107	0.453132094349352	12.8650502683971	4.57938780912013	0.210598229542804
Agarivorans	0	0	0	0	0	0	2.14070237301139	0	0	0.198466292187235	0	0.374235600396465	0	0	0	0	0.810656402675734	0	0	2.31601347688242	1.21285186348625	0	0	0	0.225976674009779	0.906264188698704	0.357362507455475	0	0
Haloferax	0	3.29951926004381	0	0	0	0	0.428140474602279	0	0	0.992331460936177	0	1.49694240158586	1.47671610598596	0	0.224169709023234	0	4.59371961516249	0	0.225721507512689	4.69636066145602	0	0	0	0.339827320145541	1.58183671806845	0	0	0	0
Oligoflexus	0	0.999854321225398	0	0	0.410910495475875	0	3.28241030528414	0	0	0	0	0	1.24952901275735	0	0	0	0	1.00001081829885	0	0.0643337076911784	0	0	0	0	0.564941685024447	0	0	0	0
Jeotgalibaca	0.134261546056611	0	0.227850275938077	0	0.205455247737938	0	4.28140474602279	0.505886623219437	2.16352342771344	0.198466292187235	0	0	0	0	1.12084854511617	0	0.878211102898711	0.636370520735633	0	0.514669661529427	13.3413704983487	0	0	0.169913660072771	0.225976674009779	37.6099638309962	105.06457719191	0.915877561824025	0.421196459085608
unclassified_Erwiniaceae	0	0.0999854321225398	0	4.17627790623699	0	0	0	0	0	0.793865168748942	0.335725376641907	0.187117800198233	0	0	2.46586679925558	0	0	0.0909100743908048	0.225721507512689	2.3803471845736	4.85140745394498	0.063491208880236	0	0	0	0.453132094349352	0	0	0
Emcibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560424272558086	0.128362075527475	0	0	0	0.38600224614707	2.42570372697249	0	0	0	0.112988337004889	0	0.714725014910951	0	0
unclassified_Ascomycota	0	0	0.113925137969038	0	1.02727623868969	0	0.570853966136372	0	0	0.198466292187235	0	0	1.02234191952874	0	0.112084854511617	0	1.89153160624338	0.0909100743908048	0.225721507512689	2.57334830764714	10.9156667713762	0	0	0	0.903906696039115	0	0	0	0
Aestuariispira	0	0.0999854321225398	0	0	0.205455247737938	0	0	0	0	0.396932584374471	0	0	4.77092895780079	0	0	0	0.202664100668933	0	0	2.63768201533831	1.21285186348625	0	0	0	0.338965011014668	0	0.357362507455475	0	0
Dacryopinax	0	0	0.113925137969038	0	0	0.236431883501499	0.285426983068186	0	0	0	0	0	0.227187093228609	0	0	0.128362075527475	0	0.636370520735633	0	0.193001123073535	1.21285186348625	0	0	0	0.112988337004889	0	0	0	0
Shewanella	0.402784638169833	2.29966493881841	1.13925137969038	18.0972042603603	7.19093367082782	0.472863767002999	9.84723091585241	1.26471655804859	2.16352342771344	5.55705618124259	0.839313441604767	7.67182980812754	4.9981160510294	2.08976807753875	4.48339418046469	3.0806898126594	4.05328201337867	2.27275185977012	0.677164522538067	7.01237413833844	12.1285186348625	1.65077143088614	8.98420729280602	0.679654640291082	10.6209036784596	12.2345665474325	11.7929627460307	1.83175512364805	0.421196459085608
unclassified_Eggerthellales	0	0.699898024857778	0	0	1.43818673416556	0	5.70853966136372	0	0	0	0	0	0.567967733071523	0	0	0	0.0675547002229778	0	0	33.4535279994128	10.9156667713762	0.063491208880236	0.573460039966342	0	0.903906696039115	0	0	0	0
Mobiluncus	0	0.19997086424508	0	0	0	0	0	0	73.5597965422569	0.198466292187235	0	0	0.567967733071523	0	0.896678836092937	0.385086226582425	3.37773501114889	0.363640297563219	0	2.3803471845736	13.3413704983487	0	0	0	0.112988337004889	12.2345665474325	0	0	0
Pseudorhodoferax	0.268523092113222	0.599912592735238	0	0	1.6436419819035	0.709295650504498	0.142713491534093	0	2.16352342771344	0.595398876561706	0	2.43253140257702	3.86218058488636	0	0.672509127069703	0	2.22930510735827	0.0909100743908048	0.225721507512689	2.05867864611771	30.3212965871561	0	0	0.169913660072771	2.82470842512223	0	0.714725014910951	4.57938780912013	0
Litoreibacter	0	0.0999854321225398	0	0	0	0	0	0	0	0	0	0	0.113593546614305	0	0	0	0.0675547002229778	0	0.225721507512689	0.257334830764714	0	0	0	0	0.451953348019557	0.906264188698704	0.357362507455475	0.915877561824025	0
Pseudophaeobacter	0	0	0	0	0	0	0	0	0	0	0	0	2.27187093228609	0	0	0	0.0675547002229778	0	0	0	1.21285186348625	0	0	0	0	0	0.714725014910951	0	0
Caloranaerobacter	0	0	0.455700551876153	1.39209263541233	0.205455247737938	0	0.856280949204558	0	0	0.396932584374471	0	0	0.113593546614305	0	0	0	0	0.18182014878161	0	0.257334830764714	0	0	0	0.169913660072771	0.112988337004889	0.906264188698704	0.714725014910951	0	0
Indioceanicola	0	0	0	1.39209263541233	0	0	0	0	0	0	0	0.187117800198233	0.681561279685828	0	0	0	3.10751621025698	0	0	0.257334830764714	3.63855559045874	0	0	0	0.790918359034225	0	0	0	0
Stereum	0	1.79973777820572	0.455700551876153	0	0	0	0.570853966136372	0	0	1.98466292187235	6.21091946787528	0	0.567967733071523	0	0	0	0.135109400445956	0	0	0	2.42570372697249	0	0	0.169913660072771	0.225976674009779	0	0	0	0
Faecalicatena	26.0467399349825	4.49934444551429	168.837054470115	6.96046317706165	17.8746065532006	63.1273128949004	60.6532339019895	25.8002177841913	2.16352342771344	282.417533782436	9.40031054597339	25.8222564273561	28.6255737468048	0	98.4105022611998	357.745104495073	11.2816349372373	79.5463150919542	1.35432904507613	94.7635514291058	6.06425931743123	24.7615714632921	0.573460039966342	75.9514060525285	32.5406410574081	11.7814344530832	2.14417504473285	2.74763268547208	2.94837521359925
Williamwhitmania	0.402784638169833	1.69975234608318	0	0	0	0.472863767002999	0	0	0	0	0	0.74847120079293	0	0	0.112084854511617	0	0.405328201337867	0.0909100743908048	2.48293658263958	0.0643337076911784	0	0	1.14692007993268	0	0.225976674009779	0.453132094349352	0	0	0
Spongiibacter	0	0	0	1.39209263541233	0	0	0	0	0	0.595398876561706	0	0.935589000991163	0	0	0.112084854511617	0	0	0	0	0.0643337076911784	0	0.253964835520944	0	0	2.82470842512223	0.453132094349352	0.357362507455475	0.915877561824025	0
Desulfonatronospira	0	0	0	0	0	0	0	0	0	0.198466292187235	0	1.49694240158586	0.454374186457218	0	0	0	0	0.0909100743908048	0	0.38600224614707	0	0.126982417760472	0	0	0.790918359034225	0	0	0	0
Lachnotalea	2.81949246718883	15.4977419789937	69.3804090231444	1.39209263541233	9.45094139594513	1.891455068012	56.2291156644326	4.55297960897493	8.65409371085375	52.7920337218046	2.35007763649335	9.1687722097134	44.3014831795788	0	93.0304292446422	128.10535137642	7.09324352341267	34.1821879709426	12.1889614056852	77.2647829371052	8.48996304440372	5.84119121698171	0.955766733277236	19.5400709083686	57.3980751984838	11.7814344530832	1.07208752236643	0.915877561824025	3.15897344314206
